0.999491	-0.021268	0.005036	-0.023233	1.535156
0.999495	-0.021136	0.004748	-0.023269	1.539063
0.999498	-0.020846	0.004869	-0.023333	1.542969
0.999505	-0.020580	0.004669	-0.023319	1.546875
0.999512	-0.020318	0.004445	-0.023300	1.550781
0.999519	-0.020061	0.004207	-0.023279	1.554688
0.999513	-0.020315	0.004228	-0.023302	1.558594
0.999514	-0.020302	0.003862	-0.023332	1.562500
0.999513	-0.020389	0.003494	-0.023350	1.566406
0.999507	-0.020675	0.003420	-0.023377	1.570313
0.999501	-0.020925	0.003485	-0.023385	1.574219
0.999500	-0.021008	0.003102	-0.023439	1.578125
0.999504	-0.020754	0.003189	-0.023457	1.582031
0.999506	-0.020767	0.002835	-0.023397	1.585938
0.999503	-0.021060	0.002904	-0.023287	1.589844
0.999503	-0.021195	0.002609	-0.023188	1.593750
0.999503	-0.021271	0.002870	-0.023088	1.597656
0.999512	-0.020966	0.002826	-0.022975	1.601563
0.999512	-0.021081	0.003083	-0.022865	1.605469
0.999511	-0.021163	0.003364	-0.022753	1.609375
0.999521	-0.020890	0.003392	-0.022582	1.613281
0.999527	-0.020739	0.003130	-0.022484	1.617188
0.999524	-0.021031	0.003001	-0.022376	1.621094
0.999524	-0.021048	0.002682	-0.022405	1.625000
0.999517	-0.021197	0.002774	-0.022557	1.628906
0.999513	-0.021175	0.002884	-0.022734	1.632813
0.999507	-0.021507	0.002855	-0.022701	1.636719
0.999499	-0.021796	0.002885	-0.022756	1.640625
0.999492	-0.022098	0.002816	-0.022800	1.644531
0.999487	-0.022300	0.002566	-0.022863	1.648438
0.999483	-0.022504	0.002311	-0.022867	1.652344
0.999481	-0.022540	0.002555	-0.022857	1.656250
0.999476	-0.022790	0.002628	-0.022858	1.660156
0.999476	-0.022832	0.002291	-0.022844	1.664063
0.999472	-0.023037	0.002042	-0.022829	1.667969
0.999476	-0.022836	0.002216	-0.022821	1.671875
0.999477	-0.022846	0.001889	-0.022831	1.675781
0.999483	-0.022549	0.001922	-0.022840	1.679688
0.999487	-0.022384	0.001656	-0.022853	1.683594
0.999492	-0.022127	0.001548	-0.022887	1.687500
0.999499	-0.021866	0.001564	-0.022816	1.691406
0.999506	-0.021627	0.001438	-0.022756	1.695313
0.999512	-0.021403	0.001586	-0.022713	1.699219
0.999513	-0.021257	0.001836	-0.022784	1.703125
0.999515	-0.021095	0.002082	-0.022821	1.707031
0.999507	-0.021397	0.002115	-0.022871	1.710938
0.999510	-0.021235	0.002379	-0.022895	1.714844
0.999514	-0.020996	0.002250	-0.022947	1.718750
0.999513	-0.020884	0.002061	-0.023111	1.722656
0.999507	-0.020976	0.001863	-0.023293	1.726563
0.999514	-0.020737	0.001725	-0.023231	1.730469
0.999521	-0.020458	0.001856	-0.023159	1.734375
0.999527	-0.020265	0.001650	-0.023090	1.738281
0.999526	-0.020339	0.001941	-0.023023	1.742188
0.999528	-0.020331	0.001655	-0.022956	1.746094
0.999529	-0.020363	0.001941	-0.022867	1.750000
0.999525	-0.020648	0.002030	-0.022772	1.753906
0.999532	-0.020364	0.002010	-0.022736	1.757813
0.999532	-0.020417	0.001684	-0.022710	1.761719
